date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check,journal
1883-10-08T00:00:00Z,October,Wind Easterly did not get loaded as expected. but no chance to go if I was ready,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-11T00:00:00Z,October,"Calm all day Got underway in the morning at City Island, and when it came dark was not down to Execution Rocks Then took the wind to the Eastward. and beat passed Great Capt Island Clouding up and commencing to rain at midnight",somewhat confident,"City Island, Execution Rocks",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,calm,calm,calm,NA,NA,"clouding up, rain",NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-12T00:00:00Z,October,Wind East North East and thick rainy At 2 oclock in the morning turned the vessel around and ran back for City Island and anchored at 4 in the morning Thick and rainy all day wind Easterly,confident,City Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENE, E",NA,NA,NA,NA,NA,"thick, rainy","thick, rainy","thick, rainy",NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-13T00:00:00Z,October,Wind Easterly and thick with fog and rainy all day Lay at City Island midnight wind South West but thick,confident,City Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,SW,NA,NA,NA,"thick with fog, rainy","thick with fog, rainy","thick with fog, rainy",NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-14T00:00:00Z,October,Wind South South West. Got underway at City Island at 6 A.M. thick and overcast at 1230 PM passed Old Field point at 3.30 passed Falkners Island at 6PM becalmed and heavy rain. at 7 P.M. wind N.N.W Passed out the race at 9 P.M. Midnight abrest of Point Judith wind the wind North and fresh so ends these 24 hours,somewhat confident,"City Island, Falkners Island, Point Judith",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,"NNW, N",NA,NA,NA,"thick, overcast",NA,"heavy rain, fresh",NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-15T00:00:00Z,October,Wind hauled to the N.N.E at 2 AM took in both top suils passed the Viney and sound Light Ship at 3 am made to tack to get through Vineyard Sound. and run for Edgartown anchored at 7.30 a.m. It being no use to try to get over the Shoals and around Cape Cod,somewhat confident,"Vineyard Sound, Edgartown, Cape Cod",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-16T00:00:00Z,October,Wind North North East Lay at anchor at Edgartown,confident,Edgartown,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-17T00:00:00Z,October,Wind North East Chromo lying all day at Edgartown No chance to get East. Took the yawl boat went into Cape Poge Pound to hunt for the bodies of Capt A L Mitchel and a boy who were drowned yesterday from the Schr AL mitchel while gunning in the pong Capt AL mitchel body was found. He was a native of Milbridge. The boy was not found,confident,"Edgartown, Cape Poge Pound, Milbridge",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-18T00:00:00Z,October,Wind North East. and at night South East. The tide being ahead did not go out of Edgartown,confident,Edgartown,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-19T00:00:00Z,October,Wind South. Went out of Edgartown at 2.30 in the morn Passed the Cross Rip at Sunrise. passed Nauset at 1230 PM Cape Cod Light house at 2.45 minutes Rock 8.30 P.M. and Boston Light at 10 PM Anchored above Long Island at 11 P.M. Anchored down here for the reason there is a better chance to get underway than there is above as we are bound to Chelsea,confident,"Edgartown, Cross Rip, Nauset, Cape Cod Light, Boston Light, Long Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-20T00:00:00Z,October,Wind Southerly Got Chromo under way in Boston lower Harbor. and went to Chelsea undeer sail to the Magel furnace Co. with a load of Iron Drizzling rain In afternoon commenced discharging Cargo,confident,"Boston, Lower Harbor, Chelsea",mentioned,NA,NA,NA,NA,NA,NA,1,load,iron,NA,NA,NA,S,NA,NA,NA,NA,NA,drizzling rain,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-21T00:00:00Z,October,Wind Northerly Went on board the Navereno. Capt. Ira Fross and Staped the afternoon and evening,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-22T00:00:00Z,October,Wind Easterly. Finished discharging Iron and collected freight money,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,iron,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-23T00:00:00Z,October,Wind North Easterly hauled down through the bridge from Chelsea and anchored on the flats,confident,Chelsea,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-24T00:00:00Z,October,Wind E.N.E. very fresh breeze with rain. lay all day at anchor in Boston,confident,Boston,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ENE,NA,NA,very fresh breeze,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-25T00:00:00Z,October,Wind Easterly fresh breeze no kind of a chance to get East,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-26T00:00:00Z,October,Wind Easterly and showery lay at anchor in Boston bowed East,confident,Boston,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,showery,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-27T00:00:00Z,October,Wind Easterly and in the afternoon met drizzling rain laid all day at anchor in Boston,confident,Boston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,drizzling rain,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-28T00:00:00Z,October,Wind Northerly in the morning Got underway in Boston and went out Got past the Gaus and the wind died out. layed becalm a long time when the wind breezed up very moderate Easterly went back and anchored West from Long Island in Boston lower Harbor,somewhat confident,"Boston, Long Island, Boston",mentioned,Lower Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N, E",NA,NA,"breezed up, very moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-29T00:00:00Z,October,Wind S.S. East. Got underway at day light in Boston and went out. wind blowing fresh and thick with rain Went into Salem at 8 oclock A.M.,confident,"Boston, Salem",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,NA,NA,blowing fresh,NA,NA,thick with rain,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-10-30T00:00:00Z,October,"At daylight wind came of from the West, and blew a perfect gale. Lay at anchor all day in Salem",confident,Salem,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,blew a gale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-02T00:00:00Z,November,Wind NorthWest. lay at the wharf in Gandner loading lumber,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,lumber,NA,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-03T00:00:00Z,November,"Wind Northerly Finished loading Chromo with lumber at noon. had on board by the survey here, a very little over 100 feet long lumber and 185 laths, and by reckoning 5 laths to one long lumber as they do here. I have on board equal to a little more than 137 feet At 4 P.M. Tug boat towed Chromo as far down the River of Port Richmond and anchored for the night wind then S.W.",confident,Port Richmond,mentioned,NA,NA,NA,NA,NA,NA,NA,count,"lumber, lath",NA,NA,NA,N,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-04T00:00:00Z,November,Wind S.S. West . Took tug boat in the morning and towed as far down the River as Bath. and there  the boat left us & we anchored,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-05T00:00:00Z,November,Calm all day. Took tug boat at Bath to tow down River. The boat parted over hauser before starting the vessel ahead. Then we anchored the tow went down River and left us at Bath,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-06T00:00:00Z,November,Wind SouthWest. no boat came near to low us down River and we lay at anchor all day at Bath,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-07T00:00:00Z,November,Wind north Got under way at Bath at 7 A.M. There not being any tow boat around went down River under sail Passed Pond Island Light house at 9 AM Abrest of Thatches Island at 6.30 P.M. and then run for Cape Cod passed the old Cape at 11.30 P.M. blowing fresh and cloudy at 12 (midnight) saw Nauset lights So ends the 24 hours,confident,"Pond Island, Thatches Island, Cape Cod, Old Cape, Nauset Light",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,blowing fresh,NA,NA,cloudy,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-08T00:00:00Z,November,Wind North little Westerly Went by the Pollock Rip Light Ship at 4 A.M. wind hauling Westerly and moderating. passed Cross Rip at 7 A.M. Then took the wind West. and soon after a head tide anchored at Vineyard Haven at 2 P.M.,confident,"Pollock Rip, Cross Rip, Vineyard Haven",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE, W",NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-09T00:00:00Z,November,Wind South South West Got underway at day light and went out of Vineyard Haven. At one oclock PM commenced raining and wind breezing Went into Dutch Island at 3.30 P.M. At 6 oclock rain ceased,confident,"Vineyard Haven, Dutch Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,NA,NA,breezed up,NA,NA,raining,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-10T00:00:00Z,November,Wind N.N.W. Commenced getting underway at day light but before the anchor was clear of bottom the wind all gone and calm the remainder of the day. Lay at anchor at Dutch Island,confident,Dutch Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNW,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-11T00:00:00Z,November,Very moderate. wind from W.S.W. to S.S.W. overcast and rainy No kind of a chance to get out Lay at anchor at Dutch Island,confident,Dutch Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WSW, SSW",NA,NA,moderate,NA,NA,"overcast, rainy",NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-12T00:00:00Z,November,Wind NorthWest and blowing a gale. Laying at Dutch Island all day with both anchors ahead,confident,Dutch Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,blowing a gale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-13T00:00:00Z,November,Wind from NorthWest to West South West. blowing heavy all day. More moderate at night and hove up the second anchor,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE, WSW",NA,NA,blowing heavy,blowing heavy,moderate,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-14T00:00:00Z,November,Wind W.S.East untill 2 PM when it hauled N.West at dark got underway and went out of Dutch Island Harbor. At 8 P.M. abrest of Point Judith. tow the wind Westerly and went back to Dutch Island anchored at 10 PM,somewhat confident,"Dutch Island, Point Judith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-15T00:00:00Z,November,Wind North North West got underway at day light at Dutch Island. Wind hauled Easterly and Southerly and very baffling At dark abrest of Watch Hill. Wind hauling West. Went through the Race at 9.15 PM. heavy snow squalls. And at 10.30 PM took the wind North and headed up the Sound and at midnight abt 5 miles East of Long Sand Shoal Light Ship so ends these 24 hours,confident,"Dutch Island, Watch Hill, Long Sand Shoal Light",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NNW, E, S",NA,"W, N",NA,NA,very baffling,NA,NA,snow squalls,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-16T00:00:00Z,November,Wind North. At 2 am wind hauled W.N.W. and blow at 3 AM took in light sails and was about half way from Long Sand shoal Light ship to Falkners Island and at 5 AM reefed mainsail and at 6 am kept of and went back to New London and at one PM let go second anchor wind blowing a gale,confident,"Long Sand Shoal Light, Falkners Island, New London",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N, WNW",NA,NA,blowing,blowing a gale,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-17T00:00:00Z,November,Wind Westerly Got underway at New London in the morning and went out. The wind breezed up so hard went back to New London at 11 A.M.,confident,New London,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,breezed up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-18T00:00:00Z,November,Wind West South West lay at anchor all day at New London,confident,New London,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-19T00:00:00Z,November,Got underway at New London at 5 AM wind very light Northerly then Westerly then calm then Southerly. At sunset abrest of Hortons Point At midnight New Haven bore N.W. Not any wind calm,confident,"New London, Hostons Point, New Haven",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N,S",NA,NW,"very light, calm",NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-20T00:00:00Z,November,Calm on nearby so most all day. At 4 P.M. wind breezed up South East passed Eatons Neck at 10 P.M. midnight calm,confident,Eatons Neck,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,breezed up,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-21T00:00:00Z,November,Wind Easterly and very moderate at noon passed Everton Rocks at 1.30 P.M. anchored at City Island. to telegraph to N.Y. for order where to haul in to discharge but get no answer to day,confident,"Everton Rocks, City Island, New York",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-22T00:00:00Z,November,Wind Southerly and moderate took cars and went to N.Y. and in the afternoon got my orders where to haul in. Got a tug boat and went to City Island and had the Chromo towed to the moth of New town Creek and anchored as it is to late to get into the berth to night,confident,"New York, City Island, New Town Creek",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-23T00:00:00Z,November,Wind Southerly. The morning tide being early to tow up the New Town Creek. waited untill afternoon and got the vessel into the dock at dark ready to commence discharging laths,confident,New Town Creek,mentioned,NA,NA,NA,NA,NA,NA,NA,count,lath,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-26T00:00:00Z,November,Wind Easterly and Evacuation day holly dar also a rainstorm so no work done in N.Y.,confident,New York,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-27T00:00:00Z,November,Wind South West Work all day on cargo discharging,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-28T00:00:00Z,November,Wind SouthWest finished discharging about noon but could not get out the dock on account of the tide being down Neither could I settle with the Consigner as the Survey bill had not been rendered,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-29T00:00:00Z,November,Wind Westerly also Thanksgiving Towed Chromo out of New Town Creek. made sail and went as far as Robbins Reef. Took tug boat and towed to Elizabeth port arriving at one P.M. at 3.45 commenced loading Coal for Bar Harbor to freight $1.35 per ton and discharged. At 5.15 oclock was loaded with 199 tons. Got ship stores in evening,somewhat confident,"Robbins Reef, Elizabeth Port, Bar Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-11-30T00:00:00Z,November,Wind from South West to West. towed out the coal dock at Elizabeth port in morning. made sail and anchored at the Red Hook at 10 a.m. Went to the City of N.Y. and settled the freight on the load of lumber I brouht here. Sent J.P. Gordon a check for $80 for owners of Chromo Shiped a man got on board at 4 P.M. and am all ready to sail for Bar Harbor,confident,"Elizabeth Port, Red Hook, New York, Bar Harbor",mentioned,NA,NA,NA,NA,NA,NA,1,load,lumber,NA,NA,NA,"SW, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-01T00:00:00Z,December,Wind North North East. Took tug boat in the morning and towed through the gates. Wind hauling Easterly and moderate. At 4 P.M. anchored at City Island And at midnight Wind South West called all hands and got underway at City Island to run down the sound,confident,City Island,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NNE, E",NA,SW,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-02T00:00:00Z,December,Wind South West At 1 oclock AM passed Execution Rock At 6 A.M. passed Eatons Neck Wind hauling Westerly. At 10 oclock raining hard Wind West jibed ship at 12 PM. wind N.W. and cleared up. At 1 PM Passed Hortons Point passed through the Race at 3.30 PM wind N.N.W reefed main sail. passed Vineyard and Sound Light ship at 9.30 PM & anchored at Vineyard Haven at midnight wind blowing a gale,confident,"Execution Rock, Eatons Neck, Hortons Point, Vineyard Haven, Sound Light",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW, W","NW, NNW",NA,NA,cleared up,blowing a gale,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-03T00:00:00Z,December,Wind NorthWest and blowing fresh Lay at anchor all day at Vineyard Haven,confident,Vineyard Haven,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,blowing fresh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-06T00:00:00Z,December,This day begins calm Boon Island bore E.N.E Whales back W.S.W. At 1 AM light air Northerly. headed North Easterly. At noon abrest of Wood Island And at 3 PM took light wind North East and at 9 PM anchored in Portland Roades weather clear,confident,"Boon Island, Wood Island, Portland Roades",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENE, WSW, NW",NE,NA,"calm, light air",light,NA,NA,NA,clear,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-07T00:00:00Z,December,In the morning calm Took the boat and went ashore. at Portland and back on board at 10.30 A.M. Wind S.W. Got underway as soon as got on board and went out. Passed monhegan at 4 PM and anchored at Froy Island at 8 in the evening,confident,"Portland, Monhegan, Froy Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-08T00:00:00Z,December,"Got underway at day. light at Froy Island wind South West arrived at Bar Harbor at 1 P.M. hauled ""Chromo"" as near the dock as she would come when it was high water, but the tide was not light enough to let her in",confident,"Froy Island, Bar Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-09T00:00:00Z,December,Wind South South West At high water in the morning hauled into the wharf and when the vessel took bottom on the ebb tide she broke all the piles of at the end of the Rodic wharf. and there was a crew at work all day repainting the wharf. At night not so rough vessel lay easy,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-10T00:00:00Z,December,Wind NorthWest. commenced to discharge in the morning at Bar Harbor,confident,Bar Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-11T00:00:00Z,December,Wind North. Commenced work again in the noon to discharge coal and at 3 PM was all discharged soon after dark vessel was afloat sum kedy hauled of made sail and went to Winter Harbor arrived at 9 P.M. wind very moderate when anchored,somewhat confident,Winter Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,count,coal,NA,NA,NA,N,NA,NA,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
1883-12-12T00:00:00Z,December,Wind N.N.W. Did not try to get the Chromo in to the Harbor as the wind was rather seant the vessel was anchored out side of Harbor Point Got stove home & bought of Charles Smith,confident,NA,NA,Harbor Point,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG,12
