date_mdy,journal_year,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check,journal
1890-08-12T00:00:00Z,1890,August,Wind Easterly and good weather. Went back to Bar Harbor on business connected with coal and while there not able to sit up and took a room in the Rodick House where I remained in bed. untill about time for the Str. to go home got some satisfaction abt money,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-13T00:00:00Z,1890,August,Wind Easterly and hauled out more Southerly. Sent check to Messrs H.B. Rawson & Co for $200 on acct on Bunker & Summer but am unable to be out of my room,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-14T00:00:00Z,1890,August,Wind Southerly and fine weather Went out of door not able to work hired coal hauled to the Steam boat,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-15T00:00:00Z,1890,August,Wind Southerly not able to work much hired the coal hauled,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-16T00:00:00Z,1890,August,Wind Westerly in the forenoon. but in the afternoon it hauled out SouthWest Work about the coal shed in the forenoon. and in the afternoon went to Bar Harbor with my sister by her request,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-17T00:00:00Z,1890,August,Wind very fresh Southerly with some fog. In the evening heavy shower with thunder and lightning,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-18T00:00:00Z,1890,August,Wind North East with heavy rain in morning. when the wind hauled North Westerly and fine weather. Reed bill of Laden on load coal on my own acct. Mr. Summer out of the Business. Sent check to the Bar Harbor Banking & Trust Co. for $200 to take up a note there of Bunker & Summers,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-19T00:00:00Z,1890,August,Wind Southerly Finished hauling all the coal out of the shed that is owned by Bunker & Summer except a little Cumb. coal,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-20T00:00:00Z,1890,August,Wind Southerly and heavy rain in morning. then it cleared up fine work about home,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-21T00:00:00Z,1890,August,Wind Southerly coaled up the little Steamer Gouldsboro for the first time she belonging to the Gouldsboro Land Improvement Co,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-22T00:00:00Z,1890,August,Wind Southerly and very heavy rain in morning cleared up at 8 AM and then the wind Westerly. and fine,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-23T00:00:00Z,1890,August,Wind North East and a little wet. repaired the wheel burrows ready to discharge the coal vessel when she arrives,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-24T00:00:00Z,1890,August,Wind Southerly with a little fog but a very fine day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-25T00:00:00Z,1890,August,Wind moderate Southerly and fine weather work about home waiting for the coal vessel to arrive,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-26T00:00:00Z,1890,August,Calm in morning afternoon wind South My coal vessel arrived at 3 P.M. consigned to me Individualy not Bunker & Summer as has been the case for the past two years,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-27T00:00:00Z,1890,August,Wind South South East fresh breeze and heavy rain. so much so could not discharge the vessel of coal lying along side of the coal wharf,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-28T00:00:00Z,1890,August,Wind North West Work all day discharging coal from the Sch. Ruth S. Hodgdon but the vessels hatch being to small slow work is made of it. only a little over 60 tons out in all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-29T00:00:00Z,1890,August,Wind North West in morning. Got the Sch Ruth S Kodgon out at 10.30 AM. Afternoon the wind Southerly and hauled some coal,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-30T00:00:00Z,1890,August,Wind Easterly and thick with fog Evening rainy did but little work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-08-31T00:00:00Z,1890,August,Wind Southerly about home,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-01T00:00:00Z,1890,September,Wind North West fresh for the time of year and pleasant hauled coal in forenoon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-02T00:00:00Z,1890,September,Wind South West Sold five tons coal to A.R. Joy at Prospect Harbor to be hauled by himself,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-03T00:00:00Z,1890,September,Wind Southerly delivering coal all day In evening went to the Hall to a Stated meeting of Masons. the first meeting since may,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-04T00:00:00Z,1890,September,Wind Southerly and at night. thick with fog. Went to Bar Harbor with my sister. her business is to settle with S L Kingsley or his alby. She holding a mortgage on Grindstone necks for $1800. her claim was satisfied and she gets a check for $1811.33 came home at night,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-05T00:00:00Z,1890,September,Wind Southerly received an order from Cale Bros. for 16 tons coal work about the coal shed,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-06T00:00:00Z,1890,September,Wind Southerly and hot. The summer Cottages are getting ready to Cave. I have taken this day for the settlement with them,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-07T00:00:00Z,1890,September,Wind South Easterly and very fine weather,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-08T00:00:00Z,1890,September,Wind Southerly To day is State Election. and I have been to the polls and cast a vote for Edwin C. Burleigh voting the straight Republican ticket In the afternoon hauled coal,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-09T00:00:00Z,1890,September,Wind North East hauled coal in forenoon but in the afternoon rainy,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-10T00:00:00Z,1890,September,Wind North East and over cast. work on cart making whiffle trees and fixing up the hauling gear in general. Went to the Hall to a masonic meeting,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-11T00:00:00Z,1890,September,Wind Easterly & overcast most all day. delivered coal and hauled rocks to grade around the horse,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-12T00:00:00Z,1890,September,Wind Easterly and rain all day without ceasing,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-13T00:00:00Z,1890,September,Wind South and overcast. blowing a gale Went to Bar Harbor and back on Str. Silver Star bought hanes and stoughters for heavy work,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-14T00:00:00Z,1890,September,Wind North West in forenoon and Southerly in afternoon Went on Grindstone neck to look at the roads wharf Club house &ce,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-15T00:00:00Z,1890,September,Wind Southerly and very heavy rain early in the morning at noon went to Bar Harbor in sloop boat and bought some grain for my horse,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-16T00:00:00Z,1890,September,Wind South Easterly and a big rain storm. Made a seat for my horse cart,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-17T00:00:00Z,1890,September,Wind East. and heavy rain all day without ceasing. hauled one ton coal to Boat. Storms to hard for me to go to the Lodge to night and dont know whether there will be or not,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-18T00:00:00Z,1890,September,Wind Easterly and rainy. In afternoon the wind came of Northerly but it kept on raining,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-19T00:00:00Z,1890,September,Calm in morning then the wind breezed Southerly and fine weather work all day around the coal shed. tending to business,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-20T00:00:00Z,1890,September,Wind Southerly Fresh and somewhat overcast. Worked hard all day at coal shed,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-21T00:00:00Z,1890,September,Wind North West fresh breeze and fine weather,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-22T00:00:00Z,1890,September,Wind moderate Southerly hauled coal and worked grading around the house,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-23T00:00:00Z,1890,September,Wind South Easterly and overcast. hauled coal Reed Check from S.L. Kingsley and collected money from other Sources,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-24T00:00:00Z,1890,September,Wind Northerly and Westerly work about home In evening went to the Hall to a Masonic meeting and James W. Bunker took the F C Degree he took the E.A.D. several months ago,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-25T00:00:00Z,1890,September,Wind South West very heavy worked on over Sloop boat the Elta M. putting her in order,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-26T00:00:00Z,1890,September,Wind South west and rough hauled coal and getting ready ready to go over to North East Harbor,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-27T00:00:00Z,1890,September,Wind North East & In afternoon. took sloop boat and went to N.E. Harbor to see Capt. Frank Sperlings who is in a yacht at N.E. Harbor,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-28T00:00:00Z,1890,September,Wind North East. Stopping at N.E. Harbor untill 3 P.M. where the wind began to moderate and I was ready to go home and got as far as Otter Creek. and went back to N.E. Harbor and stop,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-29T00:00:00Z,1890,September,Wind E.N. East. Left N.E. Harbor at 8.30 A.M. and beat home. arriving at one twenty wind hauled out Southerly in afternoon,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-09-30T00:00:00Z,1890,September,Wind North West very fresh. hauled coal and made up my accts to the end of the month,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-01T00:00:00Z,1890,October,Calm in forenoon. afternoon Southerly work about home at night getting ready to go gunning Evening went to the Hall to a masonic meeting. It is our Stated meeting. being the first Wednesday,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-02T00:00:00Z,1890,October,Wind South West Went gunning on Turtle Isle. Lodges found birds very scarce,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-03T00:00:00Z,1890,October,Wind Southerly and very fine weather. hauled two tons coal to J.W. Wescott Reed. desk from R Pendleton on acct. of note,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-04T00:00:00Z,1890,October,Wind moderate Southerly and thick with fog work about the coal shed,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-05T00:00:00Z,1890,October,Wind North West heavy but fine,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-06T00:00:00Z,1890,October,Wind North fresh goo weather hauled coal all the forenoon. In afternoon got shoes under a shed bought of W.W. Summer to be used for a stable by me at my coal shed,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-07T00:00:00Z,1890,October,Wind North East Under took to more a building bought of W.W. Summer but did not have team enough and will have to wait a while,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-08T00:00:00Z,1890,October,Wind Easterly with showers work on my cart most of the day In the evening went to the Hall to a masonic meeting and Mr. John Straw and Capt Chas Hamilton to the F.C.D after which we had a lunch finished by the Ladies,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-09T00:00:00Z,1890,October,Wind Northerly and very fine weather. jobbing with cart,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-10T00:00:00Z,1890,October,Calm in morning Thermometer 32' above vapor thick. At 9.30 AM She breezed up Southerly At 11.30 AM took the Sail boat & went to Bar Harbor business connected with the Bank. home again at 4.30 P.M. Evening rainy,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-11T00:00:00Z,1890,October,Wind Northerly and overcast. hauled coal all day. Reed bill of Laden of a load of coal 157 tons schr. Stephen J. Watts,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-12T00:00:00Z,1890,October,Wind North East. fresh and clear Sch. S. J Watts. arrived with a load of coal at 7 A.M.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-13T00:00:00Z,1890,October,Wind Northerly & Easterly Work all day around the coal shed getting ready to receive the load of coal. In the evening the vessel hauled into the wharf ready to discharge,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-14T00:00:00Z,1890,October,Light air Southerly Commenced to discharge the Sch. S. J. Watts with her load of coal to my Consignment Got out about 90 tons,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-15T00:00:00Z,1890,October,Wind North West fresh. Finished discharging Sch S.J. Watts with coal at 3 oclocks P.M. In evening went to the hall to a masonic meeting officially visited by Bro Benj F. Hadly D.D.G.M. for the 2 masonic District and John A Shaw took the M.M.D.,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-16T00:00:00Z,1890,October,Wind Westerly hauled coal all day with two horses and a man hired by the month Reed pay from the Str Silver Star the amount of $183.13 for Bunker & Summer and the sum of $194 for myself individualy,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-17T00:00:00Z,1890,October,Wind Easterly and heavy rain storm all day Went to Bar Harbor on Str Silver Sar and deposited $420. back before noon,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-18T00:00:00Z,1890,October,Wind North Easterly and fine. Had stable hauled from W.W. Summers to my coal shed that I had bought my team kept out hauling coal,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-19T00:00:00Z,1890,October,Wind South East. and overcast. and looking very much like a storm,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-20T00:00:00Z,1890,October,Wind East North East. very heavy with a power of rain in forenoon. Did not take the horses out to haul coal untill afternoon then it was showery Fixed the shed bought of W.W. Summer & put the horses in it at night. Sent check to Capt Frank & Spurling for $50,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-21T00:00:00Z,1890,October,Wind North East and fine weather. hauled coal all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-22T00:00:00Z,1890,October,Wind North East and pleasant. grading around the house & hauling coal In the evening went to the Hall to a Masonic meeting and Chas J. Hamilton took the M.M.D.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-23T00:00:00Z,1890,October,Wind very moderate N.E. and very pleasant hauled coal all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-24T00:00:00Z,1890,October,Wind Easterly very fresh. Went gunning but the wind blew so hard came back home and worked around the coal shed,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-25T00:00:00Z,1890,October,Wind Easterly fresh. but good weather. hauled coal to Customers and gravel to grate around the house,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-26T00:00:00Z,1890,October,Wind North East moderate In afternoon went to Bar Harbor in sloop boat to see S.L. Kingsley back at dark,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-27T00:00:00Z,1890,October,Wind Easterly and rain in the afternoon. Helped Capt. R.C. Jovey to haul up the yacht Iowa in forenoon. In afternoon fixing around the outside of the house getting ready for winter,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-28T00:00:00Z,1890,October,Wind West. Fresh This is the first change of wind from Easterly since the 16th of this month work around the shed and house,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-29T00:00:00Z,1890,October,Wind South South East rainy in afternoon My birth day 45 years. Sending coal to West Gouldsboro. Evening went to the Hall to a masonic meeting but it stormed so hard did not call to order no candidate appearing,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-30T00:00:00Z,1890,October,Wind a gale S.W. and very rough Sold coal to West Gouldsboro and hauled rockweed to put around the house to keep the cellar from freezing,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-10-31T00:00:00Z,1890,October,Wind South East and overcast work about the coal shed all day,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
1890-11-01T00:00:00Z,1890,November,Moderate North West and partialy overcast hauled brush to put over the veil and around the house,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
